job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs
531,Data Scientist Professional,Photon,4.1,Bangalore Rural,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
532,Data Scientist Manager,Axtria,2.7,"Noida, Hyderabad, Bengaluru",Bangalore,Data Scientist,5-18 Yrs,5.0,18.0
533,Principal Data Scientist,Signify,3.4,Bengaluru,Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
534,Principal Data Scientist,MakeMyTrip,2.5,Bengaluru,Bangalore,Data Scientist,7-11 Yrs,7.0,11.0
535,Data Scientist Professional,Photon,4.1,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
536,Talent Pool-FP&A-Data Scientist/Analytics Specialist,ABB,4.0,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
537,Lead Data Scientist,ACL Digital,3.6,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
538,Lead Data Scientist,Tredence,3.3,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
539,Lead - Data Scientist,Freshworks,3.3,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
540,"Data Scientist, lead",o9 Solutions,3.4,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
541,Lead Data Scientist,Bot Consulting,4.7,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
542,Lead Data Scientist,A Leading Organization,3.6,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
543,Lead Data Scientist,CommerceIQ,2.9,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
544,Lead Data Scientist,Covalense Global,4.0,Bengaluru,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
545,Lead Data Scientist,Pretium Partners,3.0,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
546,Lead Data Scientist,Tarento Technologies,3.7,Bengaluru,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
547,Lead Data Scientist Client Analytics,Epsilon Data Management,3.6,Bengaluru,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
548,Manager - Data Scientist,Leading Client,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
549,Lead Data Scientist | 8- 12 Years | Bangalore | Immediate Joiner,TOP MNC,3.6,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
550,Lead Growth Data Scientist,Docusign,3.6,Bengaluru,Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
551,Lead or Principal Data Scientist,Ibcscorp,3.0,Bengaluru,Bangalore,Data Scientist,10-14 Yrs,0.0,0.0
552,Lead Data Scientist,Apex Group,2.6,"Pune, Bengaluru",Bangalore,Data Scientist,10-12 Yrs,0.0,0.0
553,Data Scientist Lead,Han Digital Solution,3.6,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
554,Lead Data Scientist - Talent Smart,Talent Smart Soft Solutions,4.0,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
555,Lead Data Scientist,Target,4.0,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
556,Lead Data Scientist,Retisio,4.8,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
557,Lead Data Scientist Healthcare Domain Specialist,RT Global Infosolutions,2.7,Bengaluru,Bangalore,Data Scientist,9-13 Yrs,9.0,13.0
558,Lead Data Scientist,US MNC (Analytics),3.6,"Hybrid - Pune, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
559,Lead - Data Scientist,MJC Globaltech,4.3,Bengaluru,Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
560,Lead Data Scientist,Programming.Com,3.4,Bengaluru,Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
561,Lead Data Scientist (Gen AI),CareerFit.ai,3.6,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
562,Lead Data Scientist- Comp Intel,Target,4.0,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
563,Lead Data Scientist,Vertiscript Global It Services,4.8,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
564,Senior Data Scientist,Ventures Hrd Centre,3.6,"Chennai, Bengaluru",Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
565,Principal Data Scientist/ AI Application Development Expert,Classic Marble Company,3.5,Bengaluru,Bangalore,Data Scientist,14-19 Yrs,14.0,19.0
566,Manager -Data Scientist,Mindshare,3.5,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
567,Junior GEN AI Data Scientist,EXL Services,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
568,Data Scientist Associate Consultant,ZS,3.1,"Pune, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
569,Sr. Computer Scientist (Data Platform Engineer),Adobe,3.7,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
570,AVP Data scientist / ML Engineer -- US Client (Analytics),US MNC (analytics),3.6,"Hybrid - Noida, Gurugram, Bengaluru",Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
571,Principal Data Scientist,Ecolab Global Services,3.4,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
572,"VP,Risk Analytics Product Development - Data Scientist",State Street,3.5,"Mumbai, Bengaluru",Bangalore,Data Scientist,13-17 Yrs,13.0,17.0
573,"Data Science Manager, data scientist",Abinbev Gcc Services,3.2,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
574,Principal Data Scientist,Makemytrip,3.4,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0
575,Principal Data Scientist at Capital One,Capital One,3.5,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
576,Manager -Data Scientist,Mindshare,3.5,"Gurugram, Bengaluru",Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
577,Principal Data Scientist,SG Analytics,2.5,"Hybrid - Pune, Bengaluru",Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
578,Data scientist (Banking)- US MNC (analytics),US MNC (analytics),3.6,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
579,Principal Data Scientist,Capital One,3.5,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
580,Associate Data Scientist,Visa Consolidated Support Services India,3.5,Bengaluru,Bangalore,Data Scientist,1-3 Yrs,1.0,3.0
581,Associate Data Scientist - Computer Vision,Industry Inc,3.6,Bengaluru,Bangalore,Data Scientist,1-2 Yrs,1.0,2.0
582,Associate Manager- Data Scientist,Dentsu Webchutney,2.9,Bengaluru,Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
583,Data Scientist + Associate Instructor,Newton School,3.6,Bengaluru,Bangalore,Data Scientist,1-5 Yrs,1.0,5.0
584,Data Scientist Staff,Texlon,2.1,Bengaluru,Bangalore,Data Scientist,10-14 Yrs,0.0,0.0
585,Data Scientist- Immediate Joiner,Tekskills India,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
586,Data Scientist Manager,Aelius Consultants Pvt. Ltd.,3.6,"Chennai, Bengaluru",Bangalore,Data Scientist,12-15 Yrs,12.0,15.0
587,Junior Data Scientist,Mantle Solutions,3.2,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
588,Junior Data Scientist,DIGITAP.AI,4.4,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
589,Junior Data Scientist & Agentic AI developer,Tezlogic,3.6,Bengaluru,Bangalore,Data Scientist,1-4 Yrs,1.0,4.0
590,Junior Data Scientist,Olam International,3.7,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
591,Manager Data Scientist,Visa Consolidated Support Services India,3.5,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
592,Principal Data Scientist - R01556906,brillio-2,3.3,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
593,Principal Data Scientist - R01551388,brillio-2,3.3,Bengaluru,Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
594,Principal Data Scientist - R01559946,brillio-2,3.3,Bengaluru,Bangalore,Data Scientist,14-18 Yrs,14.0,18.0
595,Data Scientist HR Data Analytics,Global Foundries Inc,3.2,Bengaluru,Bangalore,Data Scientist,2-3 Yrs,2.0,3.0
596,Data Scientist II,Eloelo,2.9,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
597,"Data Scientist II , Customer Technology",Wayfair,3.1,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
598,Data Scientist Professional,Codersbrain India,3.1,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
599,"Principal Data Scientist (Healthcare AI, ASR, LLM, NLP, Cloud, Agentic",Scribe Emr,3.9,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
600,Principal Data Scientist,Cushman & Wakefield,4.1,Bengaluru,Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
601,Data Scientist - II,Khatabook,3.5,Bengaluru,Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
602,Data Scientist - Agentic Developer,CAI,3.7,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
603,ANALYTICS _ Data Scientist _ India,Clifyx Technology,3.3,Bengaluru,Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
604,Data Scientist + Instructor,Newton School,3.6,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0
605,Data Scientist II,CommerceIQ,2.9,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
606,Data Scientist-II,Urbint,2.8,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
607,Staff Data Scientist,Netradyne,3.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
608,Jr. Data Scientist,Quarks Technosoft,3.6,Bengaluru,Bangalore,Data Scientist,1-3 Yrs,1.0,3.0
609,Principal Data Scientist,Ceresight,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
610,Data Scientist Professional,Krazy Mantra It,3.6,Bengaluru,Bangalore,Data Scientist,1-4 Yrs,1.0,4.0
611,Data Scientist - 2,Satsure Analytics,3.2,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
612,Data scientist Fraud modelling -- US Client (Analytics),US MNC (analytics),3.6,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
613,Gen Ai Data scientist -- US Client (Analytics),US MNC (analytics),3.6,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
614,Principal Data Scientist,Meesho,3.7,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
615,Consultant- Data Scientist with GenAI,Affine Analytics,3.3,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
616,Data Scientist- Gen Ai-- US MNC (analytics),US MNC (analytics),3.6,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
617,Staff Data Scientist,Smiths,3.5,Bengaluru,Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
618,Data Scientist Intern Rigbot,rigbot.com,4.3,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,No fixed duration,4.0,8.0
619,"Scientist 3, Data Science (Machine Learning Engineer)",Western Digital,3.9,Bengaluru,Bangalore,Data Scientist,3-4 Yrs,3.0,4.0
620,"Data Steward, Analyst/Associate",Goldman Sachs,3.4,Bengaluru,Bangalore,Data Scientist,0-3 Yrs,0.0,3.0
621,Online Data Analyst - Kannada,TELUS Digital,3.5,Remote,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
622,Staff Systems engineer - Sr. Data Analyst,TE Connectivity,4.1,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0
623,Senior Data Engineering Analyst,Optum,4.0,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
624,"Python Senior Technical Lead - Data Analysis, SQL",HCLTech,3.4,"Hyderabad, Bengaluru",Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
625,IN Senior Associate Microsoft Purview Data Governance Engineer GCC,PwC Service Delivery Center,3.3,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
626,"Data Eng, Mgmt & Governance Sr Analyst",Accenture,3.7,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
627,"Data Engineering, Management & Governance Sr. Analyst",Accenture,3.7,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
628,Sr Analyst II Data Engineering,DXC Technology,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
629,Lead- Data Analysis,Tesco,3.6,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
630,"Lead Data Analyst (Azure, Databricks, Python, Story Telling)",Optum,4.0,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
631,Data Engineer,Google,4.4,Bengaluru,Bangalore,Data Scientist,0 Yrs,0.0,8.0
632,Senior/Lead Data Engineer AI Native Developer,Virtusa,3.7,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
633,Sr Analyst / Associate-Data Analytics & BI,Goldman Sachs,3.4,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
634,Senior Data Engineer - IBM Datastage,PwC Service Delivery Center,3.3,"Hybrid - Hyderabad, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
635,Senior Data Engineering Consultant,Optum,4.0,Bengaluru,Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
636,Power BI Data Analyst / Engineer,Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
637,Data Engineer-Data Platforms-Google,IBM,3.9,Bengaluru,Bangalore,Data Scientist,0-5 Yrs,0.0,5.0
638,Data Engineer,Billions United,3.6,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
639,Data Integration Analyst,Alstom,3.7,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
640,GN-Chemicals&Natural Resources-Data AI-Analyst,Accenture,3.7,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
641,Senior Analyst - Data Engineering,LatentView,3.4,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
642,Lead Data Engineer- IBM Datastage,PwC Service Delivery Center,3.3,"Hybrid - Hyderabad, Bengaluru",Bangalore,Data Scientist,10-14 Yrs,0.0,0.0
643,Data Engineering Lead,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
644,Lead Data Engineer,Capgemini,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
645,Senior Engineer- Data Architect,Stanley Black & Decker,3.7,Remote,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
646,"Senior Software Engineer Data Platform Automation- Python, PySpark",Sabre,3.9,Hybrid - Bengaluru,Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
647,Senior Data Engineer,Cargill,3.9,Bengaluru,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
648,Senior Technologist - Data Engineering and AI Platforms,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,10-14 Yrs,0.0,0.0
649,Senior Data Engineer,Tata Consultancy Services,3.3,"Hyderabad, Bengaluru",Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
650,SR. DATA ENGINEER MKTG,TE Connectivity,4.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
651,Data Engineer / Senior Data Engineer,Synectics Inc,4.7,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
652,"Strategic Cloud Engineer, Data Analytics",Google,4.4,Bengaluru,Bangalore,Data Scientist,0 Yrs,0.0,8.0
653,Senior Data Analyst,Ujjivan Small Finance Bank,4.0,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
654,Senior Associate - GCP Data Engineer,PwC Service Delivery Center,3.3,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
655,ACN -Industry-Health-Platforms EPIC Data - Delivery Senior Analyst,Accenture,3.7,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
656,Senior Associate AWS Data Engineer,PwC Service Delivery Center,3.3,Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
657,Senior Associate Cloud Data Engineer Data and Analytics Pan India,PwC Service Delivery Center,3.3,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
658,Data Analyst,Acciojob,3.5,"Chennai, Bengaluru",Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
659,Data Analyst,Themathcompany,3.1,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
660,Data Analyst,Wipro,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
661,Data Engineering Lead Analyst,Cigna Medical Group,3.0,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
662,Senior Data Specialist (Team Lead - Web app & Data Engg ),Caterpillar Inc,4.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
663,Virtusa -Job Opening - Data Engineering Lead -Immediate Joiner,Virtusa,3.7,"Bangalore Rural, Bengaluru",Bangalore,Data Scientist,10-16 Yrs,0.0,0.0
664,Senior Analyst - Data Engineering,Microland,3.5,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
665,Sr. Analyst - Data Engineering ( DE1 ),Microland,3.5,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
666,Data Engineering Lead,Optum,4.0,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
667,Delivery Lead - Data Classification Engineer,Acuity Knowledge Partners,3.1,Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
668,Senior AI Data Engineer,Hewlett Packard Enterprise,4.0,Bengaluru,Bangalore,Data Scientist,7-10 Yrs,7.0,10.0
669,ML Ops Senior Data Engineer,BNP Paribas,3.7,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
670,Senior Data Analyst,Leading Client,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
671,Senior Data Engineer,EY,3.4,"Hybrid - Kochi, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
672,Senior AI & Data Engineer,Hewlett Packard Enterprise,4.0,Bengaluru,Bangalore,Data Scientist,7-10 Yrs,7.0,10.0
673,Senior Data Engineer,Thales,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
674,Senior Data MIgration Engineer - NTT Data,"NTT DATA, Inc.",3.9,Hybrid - Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
675,EY - GDS Consulting - AI And DATA - Data Engineer - Senior,EY,3.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
676,GDS Consulting - AI And DATA -Forward Deployed Engineer - Senior,EY,3.4,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
677,Power Programmer - Senior Technologist. Data Engineering -Regular,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
678,TTT - Data Engineering - Senior Professional,EY,3.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
679,Data Analysis & Engineering Intern,Artpark,4.4,Bengaluru,Bangalore,Data Scientist,No fixed duration,4.0,8.0
680,GCP Senior Data Engineers : B,Tata Consultancy Services,3.3,"Kolkata, Chennai, Bengaluru",Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
681,Azure Senior Data Engineers : B,Tata Consultancy Services,3.3,"Kolkata, Chennai, Bengaluru",Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
682,Senior Data Engineer,Jones Lang LaSalle (JLL),4.1,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
683,Power Programmer - Senior Technologist. Data Engineering,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
684,Senior Ontology Engineer - Semantic Data Modelling,Siemens,4.0,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
685,GDS Consulting - AI And DATA -Forward Deployed Engineer - Sr Manager,EY,3.4,Bengaluru,Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
686,Senior Data Engineer,Larsen & Toubro (L&T),3.9,Bengaluru,Bangalore,Data Scientist,15-22 Yrs,15.0,22.0
687,Senior Data Engineer,Cybernetics Controls,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
688,Data Engineer,Accenture,3.7,Bengaluru,Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
689,"Data Engineer - Cloud, Big Data, ETL & Data Security",Synechron,3.4,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
690,Data Engineer,Hexaware Technologies,3.4,"Hybrid - Bangalore Rural, Hyderabad, Pune",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
691,Walk-in || Data Science Engineer,Creative Synergies,3.9,Hybrid - Bengaluru(Whitefield),Bangalore,Data Scientist,13 Jun,13.0,8.0
692,Palantir -Pyspark Data Engineer,Tata Consultancy Services,3.3,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
693,Big Data Engineer,Infosys,3.5,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
694,Data Engineer,Deloitte US-India Offices,3.6,"Gurugram, Chennai, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
695,"Hadoop, Spark, Scala Data Engineer",Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
696,Geospatial Data Engineer,Larsen & Toubro (L&T),3.9,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
697,Data Engineer - IBM Datastage,PwC Service Delivery Center,3.3,"Hybrid - Hyderabad, Bengaluru",Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
698,Data Engineer,Mphasis,3.3,"Mumbai, Bengaluru",Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
699,Data Engineer,Fiserv,2.8,"Noida, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
700,Data Engineer,Alstom,3.7,Bengaluru,Bangalore,Data Scientist,5-7 Yrs,5.0,7.0
701,PI Data Engineer,Alstom,3.7,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
702,Quantexa Data Engineer,Synechron,3.4,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
703,Data Engineer,Globallogic,3.5,"Pune, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
704,Lead Data Governance & Quality Analyst,Thomson Reuters,3.7,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
705,Data Engineer,APM Terminals,4.3,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
706,Senior Data Analyst,Stanley Black & Decker,3.7,Remote,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
707,Associate Manager Data Engineering,DXC Technology,3.6,Bengaluru,Bangalore,Data Scientist,11-18 Yrs,11.0,18.0
708,EY-GDS Consulting-AI And DATA-Solution Architect-Senior Manager,EY,3.4,Bengaluru,Bangalore,Data Scientist,14-19 Yrs,14.0,19.0
709,EY - GDS Consulting - AI and DATA - MS Fabric DE - Senior Professional,EY,3.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
710,Data Analyst,Capgemini,3.6,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
711,Data Analyst - Snowflake/ Data Bricks/Azure Data Factory,Optum,4.0,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
712,Data Analyst with MDM,Clifyx Technology,3.3,Bengaluru,Bangalore,Data Scientist,0-5 Yrs,0.0,5.0
713,Data Analyst,ABB,4.0,Bengaluru,Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
714,Data Analyst - Service Now,Virtusa,3.7,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
715,Data Analyst,Augie,3.1,Bengaluru,Bangalore,Data Scientist,0-3 Yrs,0.0,3.0
716,Data Analyst,RR Groups,3.0,Bengaluru,Bangalore,Data Scientist,0-1 Yrs,0.0,0.0
717,Data Analyst,Aroha Technologies,2.8,Bengaluru,Bangalore,Data Scientist,0-3 Yrs,0.0,3.0
718,Data & Backend Analyst,Backrock Studios,3.6,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0
719,Data Analyst,Digital Glyde,3.3,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,0-3 Yrs,0.0,3.0
720,Data Analyst (IoT),Log9 Materials,3.3,Bengaluru,Bangalore,Data Scientist,0-6 Yrs,0.0,6.0
721,Data Verification Analyst,Foundation Ai,3.4,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,0-5 Yrs,0.0,5.0
722,Data Analyst,ADA Global,4.0,Bengaluru,Bangalore,Data Scientist,0-1 Yrs,0.0,0.0
723,TARIFF DATA ANALYST,Innover Digital,4.3,Bengaluru,Bangalore,Data Scientist,0-5 Yrs,0.0,5.0
724,Lead Data Engineer-SCM Integration & AWS Databricks,Thermo Fisher Scientific,3.8,Bengaluru,Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
725,"Lead Software Engineer - Python, Data, Cloud, AIML",JPMorgan Chase Bank,3.8,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
726,Lead Python Data Engineer - Chennai/ Bangalore,Tech Mahindra,3.3,"Hybrid - Chennai, Bengaluru",Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
727,Senior Data Engineering Professional,DXC Technology,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
728,Data Engineer Senior Consultant I,Allstate Insurance Company,3.7,Bengaluru,Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
729,Senior Engineer - Data Engineering,SLK Software,3.2,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
730,Senior Data Engineer,Atlassian,3.1,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
731,Senior Data Engineer,Ujjivan Small Finance Bank,4.0,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
